loan_id,age,income,loan_amount,loan_term,interest_rate,employment_years,num_accounts,num_delinquencies,credit_score,employment_type,home_ownership,loan_purpose,default
281,46,43972,175921,36,7.659454757917145,9.0,5,0.0,468,Employed,Own,Education,1
282,54,76476,145343,36,1.7988901874432095,7.0,14,1.0,807,Self-Employed,Mortgage,Debt Consolidation,0
283,68,85672,228164,48,2.790344654859029,15.0,14,1.0,541,Employed,Rent,Business,0
284,26,74989,167496,60,4.813383021167626,0.0,11,0.0,553,Self-Employed,Own,Business,0
285,76,100469,159110,12,3.592707440072733,6.0,1,0.0,526,Self-Employed,Rent,Education,1
286,18,70395,173551,12,6.476242151204111,11.0,13,0.0,583,Employed,Rent,Debt Consolidation,0
287,42,29577,142979,24,6.741480877975753,3.0,8,0.0,560,Self-Employed,Rent,Business,0
288,53,94084,150692,60,4.291218528658537,0.0,13,3.0,562,Unemployed,Own,Debt Consolidation,0
289,49,44871,105997,36,8.474187995462557,5.0,6,0.0,403,Unemployed,Mortgage,Home Improvement,0
290,35,82760,93662,12,9.135500030689558,13.0,6,2.0,662,Self-Employed,Own,Debt Consolidation,0
291,41,99343,75107,24,0.9704301438610061,3.0,5,3.0,673,Employed,Mortgage,Debt Consolidation,0
292,37,71417,45601,60,1.9278051136778909,6.0,5,3.0,850,Employed,Own,Education,0
293,36,22596,84021,24,8.243100378898742,10.0,14,0.0,698,Self-Employed,Own,Home Improvement,0
294,57,37044,136929,12,7.674572463500084,5.0,3,3.0,600,Employed,Mortgage,Business,0
295,50,93068,157733,48,6.7566295440083035,5.0,12,0.0,529,Self-Employed,Mortgage,Business,0
296,34,55771,129652,48,5.52734935643981,4.0,3,0.0,640,Unemployed,Mortgage,Debt Consolidation,0
297,58,61989,5000,60,5.242207968361985,5.0,2,0.0,694,Self-Employed,Own,Auto,0
298,49,78970,268093,24,6.841498583568361,2.0,9,3.0,599,Self-Employed,Mortgage,Auto,0
299,57,77408,231486,36,5.9411916061987275,6.0,8,0.0,656,Unemployed,Rent,Business,0
300,54,66969,183431,12,8.769306767440469,13.0,11,0.0,839,Unemployed,Rent,Debt Consolidation,0
301,32,54783,293061,48,3.7968901287646926,15.0,3,2.0,611,Self-Employed,Rent,Debt Consolidation,0
302,36,52183,76697,48,5.544988654637151,14.0,5,0.0,461,Unemployed,Rent,Home Improvement,0
303,56,81447,291571,24,7.725838287455174,8.0,10,0.0,737,Unemployed,Mortgage,Education,0
304,54,73839,77608,48,5.911045467812691,16.0,5,3.0,681,Employed,Mortgage,Auto,0
305,44,53567,167905,24,7.182898338235782,19.0,8,0.0,479,Unemployed,Rent,Debt Consolidation,0
306,46,87052,54462,12,7.146554521871875,8.0,6,3.0,692,Unemployed,Mortgage,Business,0
307,64,56774,151102,24,4.437897543091443,3.0,7,0.0,550,Self-Employed,Rent,Auto,0
308,36,38708,178962,48,2.9483306752455043,14.0,5,0.0,694,Unemployed,Own,Education,0
309,53,41025,138398,24,3.6305424007032467,1.0,12,0.0,840,Self-Employed,Mortgage,Debt Consolidation,0
310,41,35531,203540,48,2.7905839079062784,3.0,1,1.0,632,Employed,Own,Auto,0
311,41,53189,157426,60,0.8600381308421117,0.0,8,0.0,758,Self-Employed,Mortgage,Debt Consolidation,0
312,61,90843,110818,48,8.229403410253635,11.0,4,3.0,527,Self-Employed,Mortgage,Education,0
313,57,39872,107489,48,0.7849424828291749,0.0,5,0.0,498,Employed,Mortgage,Home Improvement,0
314,57,64711,210818,48,10.15365056169816,12.0,1,0.0,850,Employed,Own,Auto,0
315,64,43582,100969,60,4.180531670973652,17.0,3,3.0,680,Unemployed,Own,Education,0
316,45,53492,218655,36,4.804111709452013,16.0,2,0.0,713,Self-Employed,Rent,Home Improvement,0
317,55,22248,241703,48,1.7127662523092573,1.0,12,0.0,765,Self-Employed,Own,Home Improvement,0
318,40,54486,24846,36,6.46141713485517,0.0,2,0.0,597,Self-Employed,Own,Education,1
319,49,55157,234969,12,4.847769326283004,4.0,13,0.0,732,Employed,Rent,Business,0
320,43,73507,304531,24,5.652744088222747,12.0,1,0.0,717,Self-Employed,Own,Education,0
321,46,65582,168900,36,3.5321911241993345,14.0,6,0.0,520,Unemployed,Own,Debt Consolidation,1
322,53,30040,194931,12,6.702039432972812,11.0,8,0.0,801,Employed,Rent,Business,1
323,32,87104,227775,24,3.4402064817897475,10.0,3,1.0,780,Self-Employed,Own,Home Improvement,0
324,76,65257,129338,48,5.696915574093353,19.0,1,3.0,521,Employed,Rent,Auto,0
325,29,64959,163671,48,6.654954277238714,5.0,14,0.0,670,Employed,Mortgage,Home Improvement,0
326,26,59770,51435,48,9.128272615750747,4.0,10,0.0,626,Employed,Mortgage,Auto,0
327,62,47056,160397,60,7.51475235777696,2.0,2,0.0,791,Self-Employed,Own,Auto,0
328,56,65445,187358,60,5.72469780100537,10.0,3,0.0,508,Self-Employed,Mortgage,Education,0
329,54,71889,188712,60,5.4800799378469645,7.0,6,0.0,850,Unemployed,Own,Education,0
330,54,16327,229906,60,6.283530131659621,12.0,14,0.0,632,Employed,Rent,Home Improvement,0
331,44,46530,91889,12,7.416780290330552,5.0,3,0.0,723,Self-Employed,Rent,Education,0
332,31,53626,110054,12,3.6392205306072323,11.0,9,0.0,788,Self-Employed,Rent,Home Improvement,0
333,46,66404,292163,48,7.758023335328078,6.0,12,0.0,630,Unemployed,Mortgage,Education,0
334,34,89832,138725,24,3.1575144276998945,7.0,1,3.0,638,Self-Employed,Rent,Education,0
335,59,40706,165002,60,6.640782644896728,7.0,7,0.0,599,Self-Employed,Rent,Auto,1
336,42,47550,144974,24,6.853567826438008,0.0,10,0.0,561,Self-Employed,Own,Business,0
337,32,47186,88373,12,3.8210872799985514,7.0,8,0.0,677,Employed,Own,Education,0
338,40,39961,271764,60,1.6440484788843412,10.0,9,2.0,636,Unemployed,Own,Education,0
339,51,51320,110422,12,4.838577418489203,3.0,8,2.0,599,Unemployed,Own,Home Improvement,0
340,36,79270,65453,12,0.5,17.0,5,0.0,604,Unemployed,Rent,Auto,1
341,32,33654,116194,36,5.054089223647315,8.0,1,3.0,707,Self-Employed,Own,Auto,0
342,48,70695,5000,12,2.379398541367805,4.0,1,1.0,570,Self-Employed,Mortgage,Business,0
343,48,17452,101153,48,13.283129194745728,4.0,14,0.0,625,Self-Employed,Mortgage,Business,0
344,37,45966,77390,12,8.146738066061847,14.0,8,0.0,739,Employed,Mortgage,Business,0
345,37,51762,196307,60,5.680498820624281,3.0,7,0.0,674,Employed,Own,Education,0
346,48,101871,99493,48,8.831025146051788,9.0,5,0.0,545,Unemployed,Rent,Home Improvement,0
347,23,53129,216585,12,7.262587768336571,12.0,10,0.0,647,Employed,Own,Debt Consolidation,0
348,23,10000,254886,48,2.5911503986094537,10.0,3,2.0,693,Employed,Mortgage,Home Improvement,0
349,34,10027,208588,12,3.936410495000941,5.0,9,0.0,748,Self-Employed,Own,Auto,0
350,41,60850,133845,48,8.07366752056499,12.0,4,0.0,574,Self-Employed,Mortgage,Business,0
351,49,75344,160583,24,3.0986564160215595,8.0,14,2.0,594,Unemployed,Rent,Debt Consolidation,0
352,67,69386,35626,36,6.488295133302131,0.0,6,0.0,580,Self-Employed,Rent,Auto,0
353,57,64189,139966,48,7.186894993925136,14.0,11,0.0,585,Self-Employed,Rent,Business,0
354,42,89056,85467,60,4.8483916598621875,4.0,4,3.0,690,Employed,Rent,Debt Consolidation,0
355,44,46510,202074,36,5.8808247236219815,7.0,9,3.0,709,Unemployed,Rent,Home Improvement,0
356,29,82372,342956,36,7.579484813239331,9.0,4,1.0,755,Employed,Own,Auto,1
357,44,19199,187486,12,7.460224081031185,5.0,14,0.0,640,Unemployed,Rent,Education,0
358,40,37376,5000,48,6.620443317952343,11.0,8,3.0,509,Unemployed,Own,Debt Consolidation,0
359,49,14823,122907,36,5.467614129292739,2.0,11,0.0,716,Self-Employed,Mortgage,Debt Consolidation,0
360,32,53128,159186,60,6.96838942938308,5.0,12,0.0,665,Employed,Mortgage,Home Improvement,0
361,52,58843,156551,60,0.44615928824194206,14.0,12,0.0,655,Employed,Rent,Home Improvement,0
362,67,62852,95189,60,9.188949074220094,8.0,3,0.0,521,Self-Employed,Own,Auto,1
363,43,61547,168396,12,5.168606700899786,2.0,8,0.0,630,Unemployed,Rent,Education,0
364,51,36811,56812,24,3.6625816283082004,8.0,11,2.0,530,Unemployed,Mortgage,Business,0
365,55,55243,79131,48,6.998659796562936,10.0,3,3.0,698,Unemployed,Own,Debt Consolidation,0
366,38,22563,198434,36,6.928574045616205,0.0,14,2.0,607,Unemployed,Mortgage,Debt Consolidation,0
367,48,94080,73825,48,3.0589335207711503,16.0,11,2.0,598,Self-Employed,Own,Auto,0
368,45,52409,190365,36,5.668849447674866,16.0,5,0.0,496,Unemployed,Mortgage,Business,0
369,46,47777,47290,12,5.593337692776781,8.0,1,1.0,752,Employed,Rent,Business,0
370,33,99723,282361,48,5.430207690081298,6.0,6,0.0,624,Unemployed,Rent,Business,0
371,45,28943,91929,12,9.560049498681611,8.0,11,3.0,658,Unemployed,Rent,Auto,1
372,52,31860,133225,12,5.449611659131677,12.0,2,2.0,576,Unemployed,Mortgage,Debt Consolidation,0
373,66,32594,174795,48,5.175238171253822,10.0,12,0.0,484,Self-Employed,Mortgage,Home Improvement,0
374,59,58303,107598,48,3.7990805837753623,9.0,3,0.0,596,Unemployed,Mortgage,Debt Consolidation,0
375,77,70790,160755,36,3.4379011981856684,14.0,11,0.0,612,Self-Employed,Rent,Home Improvement,0
376,33,78491,193151,60,6.480106454796333,13.0,1,0.0,679,Employed,Mortgage,Home Improvement,1
377,58,124299,222045,12,4.325449776242708,3.0,11,0.0,614,Unemployed,Mortgage,Auto,0
378,47,10000,209362,24,5.030176557998151,12.0,6,1.0,578,Unemployed,Rent,Business,0
379,77,75218,137114,36,5.995421207955635,13.0,5,0.0,499,Employed,Mortgage,Auto,1
380,32,46071,139002,36,5.659223631518404,9.0,10,1.0,654,Unemployed,Own,Home Improvement,0
381,32,45339,326183,60,5.83740264228857,10.0,2,1.0,570,Unemployed,Mortgage,Debt Consolidation,0
382,36,44505,221241,60,5.828292082900135,6.0,11,1.0,782,Self-Employed,Rent,Home Improvement,0
383,18,37280,80863,12,7.06150129556014,1.0,8,0.0,665,Self-Employed,Own,Auto,0
384,37,102113,157499,36,12.102576946656189,17.0,9,1.0,706,Employed,Rent,Debt Consolidation,0
385,33,81057,124864,36,8.573276729769935,1.0,14,0.0,625,Self-Employed,Rent,Business,0
386,47,60579,139849,24,4.594274740055118,16.0,14,0.0,670,Self-Employed,Rent,Auto,0
387,50,93775,57787,12,8.538767012557699,7.0,3,3.0,560,Employed,Own,Education,0
388,73,22186,119105,12,2.865523006643637,14.0,12,3.0,532,Employed,Own,Home Improvement,0
389,59,26732,285866,60,4.084356077684826,8.0,6,0.0,651,Unemployed,Rent,Business,0
390,36,10000,193430,12,7.267207303166631,12.0,6,3.0,707,Unemployed,Mortgage,Business,1
391,31,42514,5000,24,7.189666019843656,10.0,14,0.0,455,Unemployed,Own,Debt Consolidation,0
392,52,64042,241254,12,7.003840046284011,4.0,10,0.0,600,Unemployed,Rent,Auto,0
393,25,62571,231722,48,4.024255287071007,8.0,6,1.0,834,Self-Employed,Mortgage,Home Improvement,0
394,72,63733,123053,48,4.041390558847294,7.0,8,3.0,697,Self-Employed,Rent,Education,0
395,62,24723,203794,24,5.827878606876103,11.0,12,0.0,803,Employed,Own,Home Improvement,0
396,37,80078,85545,60,4.869275679073469,8.0,5,1.0,586,Employed,Own,Auto,0
397,19,65990,114730,36,7.720439367533732,9.0,10,3.0,604,Self-Employed,Mortgage,Business,0
398,65,78326,262390,12,4.80666494949834,2.0,10,1.0,746,Unemployed,Own,Education,0
399,43,12680,129620,60,4.732968009774144,1.0,13,3.0,712,Unemployed,Rent,Debt Consolidation,0
400,63,67787,9770,60,1.4353968285410073,8.0,8,2.0,640,Unemployed,Rent,Auto,0
401,21,30305,145252,12,7.688325585286464,8.0,12,0.0,523,Unemployed,Mortgage,Home Improvement,0
402,36,50066,144105,36,6.3059434307363,2.0,3,0.0,765,Employed,Mortgage,Auto,0
403,45,73359,239877,12,0.5,10.0,7,0.0,850,Self-Employed,Mortgage,Debt Consolidation,0
404,45,62277,151075,36,6.61254664977127,11.0,1,0.0,492,Employed,Mortgage,Home Improvement,0
405,38,38711,118381,24,4.497057736413632,8.0,4,0.0,790,Self-Employed,Rent,Education,0
406,54,60156,228379,36,7.439857696842097,8.0,5,1.0,603,Unemployed,Rent,Home Improvement,0
407,28,21711,159059,60,5.237225317217273,1.0,7,2.0,616,Employed,Rent,Home Improvement,0
408,42,88756,93748,24,3.4890640104954107,1.0,14,0.0,676,Self-Employed,Rent,Debt Consolidation,0
409,46,54867,236624,48,9.822618140481575,9.0,6,0.0,529,Self-Employed,Mortgage,Home Improvement,0
410,52,87963,164524,24,9.429919963469043,3.0,13,1.0,646,Self-Employed,Own,Auto,0
411,55,46836,150219,36,5.03580101953929,4.0,6,0.0,488,Self-Employed,Rent,Business,0
412,28,46910,163343,24,6.431596596908,9.0,13,0.0,697,Unemployed,Own,Debt Consolidation,0
413,21,40895,69699,24,4.351934723661919,18.0,2,0.0,850,Unemployed,Mortgage,Debt Consolidation,0
414,64,81904,110425,48,1.2337771808000078,6.0,11,0.0,586,Self-Employed,Mortgage,Debt Consolidation,0
415,49,42264,150268,36,8.794244204930957,18.0,2,0.0,633,Self-Employed,Own,Auto,0
416,33,76114,135400,60,3.505646253858785,7.0,2,0.0,638,Self-Employed,Mortgage,Auto,1
417,68,50438,245432,24,8.683851826367436,10.0,10,3.0,748,Unemployed,Own,Auto,0
418,46,10600,166305,12,7.243070448489574,12.0,13,0.0,690,Employed,Rent,Auto,0
419,62,45742,214117,60,6.217898773740445,13.0,12,1.0,742,Self-Employed,Mortgage,Home Improvement,1
420,46,30522,150704,24,5.397708474113374,9.0,8,0.0,599,Employed,Mortgage,Debt Consolidation,0
421,75,60847,229221,60,7.2536034595429575,6.0,7,0.0,693,Unemployed,Own,Debt Consolidation,0
422,71,30239,179814,12,3.1739775401494574,12.0,1,0.0,313,Unemployed,Own,Education,0
423,41,83149,151006,60,8.836042248863974,10.0,9,3.0,716,Unemployed,Own,Business,0
424,59,57723,149003,60,5.858019269432492,5.0,11,1.0,528,Unemployed,Own,Home Improvement,0
425,54,55560,78417,12,9.237561299090393,15.0,11,0.0,617,Unemployed,Own,Business,0
426,65,76397,188018,12,5.19422405982681,10.0,8,2.0,724,Employed,Mortgage,Home Improvement,0
427,30,84097,146984,12,5.856259746680031,4.0,13,3.0,496,Employed,Own,Home Improvement,1
428,55,59497,112350,48,6.159731296241452,3.0,9,2.0,758,Employed,Rent,Home Improvement,1
429,60,40719,232984,12,6.940008625032101,17.0,4,3.0,637,Employed,Own,Debt Consolidation,1
430,18,15650,56233,60,10.02718308398623,5.0,5,0.0,795,Self-Employed,Mortgage,Business,0
431,27,42848,118312,12,4.4048277030475145,11.0,11,0.0,559,Unemployed,Rent,Business,0
432,18,44569,227078,24,5.180245228753746,9.0,5,2.0,468,Employed,Mortgage,Auto,0
433,40,62676,173664,12,5.451912277202687,11.0,11,0.0,647,Employed,Own,Business,0
434,55,51371,146410,12,0.5,17.0,9,2.0,708,Self-Employed,Mortgage,Auto,0
435,67,77198,168825,36,4.112732825028335,12.0,8,0.0,717,Self-Employed,Mortgage,Education,0
436,46,44675,163456,60,4.275381442170409,12.0,13,3.0,536,Unemployed,Own,Auto,0
437,69,58573,36250,60,12.095256690021227,7.0,10,0.0,487,Unemployed,Mortgage,Home Improvement,0
438,24,89599,123805,24,6.146176713430554,4.0,6,0.0,618,Self-Employed,Mortgage,Debt Consolidation,0
439,19,68545,271239,48,6.733705797429714,20.0,11,0.0,701,Self-Employed,Mortgage,Home Improvement,1
440,44,58499,100550,36,1.8283361833520475,7.0,10,1.0,696,Self-Employed,Rent,Education,0
441,50,44951,126127,24,5.343180302550756,7.0,11,2.0,807,Unemployed,Mortgage,Debt Consolidation,0
442,44,44169,109378,24,7.8402466114439555,9.0,10,0.0,612,Self-Employed,Own,Education,0
443,18,38734,143473,60,11.791616389484666,8.0,1,0.0,465,Employed,Own,Home Improvement,1
444,43,46474,106265,36,3.789255051490332,15.0,7,0.0,769,Unemployed,Mortgage,Debt Consolidation,0
445,25,78891,186505,60,0.9610517755262133,10.0,9,0.0,669,Unemployed,Own,Education,0
446,55,54452,164798,48,3.561581038533564,1.0,12,1.0,678,Employed,Rent,Auto,0
447,50,26255,208016,60,3.571684646106594,4.0,4,0.0,726,Employed,Own,Business,1
448,30,104204,71179,12,3.5950569207333802,8.0,4,0.0,776,Unemployed,Own,Home Improvement,0
449,37,67999,124474,60,7.768767657426565,13.0,5,1.0,647,Unemployed,Mortgage,Auto,0
450,29,24826,133070,12,6.356960109559898,0.0,8,2.0,767,Self-Employed,Rent,Education,0
451,44,48953,184173,24,2.6789531058673655,10.0,11,0.0,705,Self-Employed,Rent,Education,0
452,59,62772,90508,48,9.040508305209919,11.0,5,3.0,584,Employed,Own,Debt Consolidation,1
453,30,102614,218674,12,10.232590363508802,12.0,4,0.0,626,Employed,Own,Auto,0
454,52,32297,238981,48,1.2374780681538518,7.0,8,0.0,711,Employed,Mortgage,Education,0
455,37,84401,75834,60,8.444119961232483,13.0,11,1.0,579,Employed,Mortgage,Debt Consolidation,1
456,33,94987,113184,60,5.0747048119219365,3.0,5,2.0,738,Self-Employed,Rent,Business,1
457,43,44283,110105,24,3.1449666747035825,12.0,8,3.0,665,Unemployed,Mortgage,Business,0
458,29,53062,347428,60,1.862012510516191,7.0,1,0.0,688,Self-Employed,Rent,Debt Consolidation,0
459,36,34092,117757,12,4.368037620907533,8.0,3,3.0,794,Employed,Rent,Auto,0
460,27,54913,275821,24,4.1953613552571145,8.0,7,0.0,685,Self-Employed,Own,Debt Consolidation,0
461,74,59085,55002,48,5.868734068778336,11.0,12,1.0,657,Employed,Rent,Debt Consolidation,0
462,45,76491,75776,24,10.865106701684054,2.0,1,1.0,641,Self-Employed,Rent,Auto,0
463,34,87254,98504,48,4.230196683867339,12.0,11,3.0,636,Unemployed,Rent,Business,0
464,48,41297,86573,36,1.9835893918006655,12.0,5,3.0,681,Employed,Rent,Education,0
465,43,10816,129907,12,4.6745535630745305,6.0,6,0.0,786,Self-Employed,Own,Business,0
466,41,59468,96841,12,8.10501748590067,8.0,14,0.0,588,Employed,Mortgage,Auto,0
467,54,67338,88549,48,4.880796354758748,3.0,12,1.0,581,Unemployed,Mortgage,Home Improvement,0
468,56,66235,236885,60,7.128693116768778,2.0,13,0.0,778,Employed,Rent,Auto,0
469,37,51833,241784,60,5.924990103680436,8.0,1,0.0,593,Unemployed,Mortgage,Business,0
470,36,63118,221197,36,5.652912207891643,9.0,7,0.0,671,Self-Employed,Mortgage,Business,1
471,40,97886,189299,48,9.46806438456389,6.0,9,0.0,590,Unemployed,Rent,Auto,1
472,18,69543,156955,36,3.0796724768690806,1.0,9,0.0,482,Employed,Rent,Auto,0
473,22,50665,112722,48,2.8983510514570456,10.0,3,0.0,669,Self-Employed,Mortgage,Auto,0
474,65,47495,78513,36,3.2280163320110677,6.0,4,0.0,761,Employed,Own,Business,0
475,69,55753,177224,48,6.363305643675813,4.0,14,0.0,643,Employed,Mortgage,Debt Consolidation,0
476,41,100918,61977,12,5.6335793816385875,14.0,1,3.0,501,Self-Employed,Rent,Home Improvement,0
477,53,55417,75455,36,7.275325073596189,3.0,13,0.0,660,Unemployed,Mortgage,Debt Consolidation,0
478,49,59505,236468,36,5.309882027540208,10.0,4,0.0,574,Unemployed,Mortgage,Business,0
479,91,47942,292548,48,5.010993093930598,0.0,14,1.0,388,Self-Employed,Own,Debt Consolidation,0
480,61,87474,179497,24,6.322891377108053,0.0,5,0.0,641,Self-Employed,Mortgage,Auto,0
481,43,108995,232984,24,9.741145550611076,10.0,7,0.0,701,Employed,Mortgage,Education,0
482,30,71265,131561,12,2.594270879497981,6.0,5,0.0,767,Employed,Rent,Auto,0
483,20,62069,49674,60,3.199609214754456,2.0,8,0.0,825,Self-Employed,Own,Home Improvement,0
484,48,60919,195912,60,5.602743379776125,12.0,7,2.0,715,Self-Employed,Mortgage,Auto,0
485,33,10000,192696,12,10.581184152843324,9.0,1,2.0,743,Employed,Mortgage,Education,0
486,23,78628,155375,60,2.820877115829017,0.0,12,0.0,521,Employed,Rent,Business,0
487,35,63354,131821,48,5.4750117190553995,12.0,2,1.0,812,Unemployed,Rent,Debt Consolidation,0
488,28,70708,222165,24,3.3064949600349616,2.0,7,1.0,776,Self-Employed,Own,Auto,0
489,70,42213,76070,12,6.495446970038274,0.0,3,0.0,613,Employed,Own,Debt Consolidation,0
490,58,50388,91966,48,0.3393443188864458,3.0,2,0.0,718,Unemployed,Own,Home Improvement,0
491,44,49724,74392,12,2.9095706960305407,7.0,11,1.0,708,Employed,Rent,Debt Consolidation,0
492,67,85540,156372,24,8.695860504139825,8.0,12,1.0,797,Self-Employed,Rent,Home Improvement,1
493,46,50531,68408,60,5.523303344490167,0.0,14,3.0,634,Unemployed,Rent,Home Improvement,0
494,32,112066,98681,48,3.636639262375531,0.0,9,0.0,575,Employed,Rent,Auto,0
495,67,70771,97068,24,5.385472389204799,4.0,12,0.0,601,Self-Employed,Own,Education,0
496,53,28107,130454,12,5.3417618528355035,4.0,10,0.0,739,Self-Employed,Own,Debt Consolidation,0
497,29,56786,38446,36,6.902020162902477,11.0,13,2.0,458,Self-Employed,Own,Home Improvement,0
498,42,43708,156540,48,0.3105380873835122,5.0,8,3.0,350,Self-Employed,Rent,Home Improvement,0
499,31,10000,243547,12,2.9083317096186425,11.0,8,1.0,739,Unemployed,Rent,Home Improvement,0
500,24,99986,160161,12,3.112814422373596,13.0,3,3.0,677,Employed,Rent,Business,0
501,58,77578,265599,24,7.073553117708577,10.0,11,3.0,651,Employed,Rent,Debt Consolidation,0
502,73,73330,250049,12,5.484224090838174,0.0,10,0.0,519,Self-Employed,Mortgage,Debt Consolidation,0
503,24,64135,208330,48,9.101499730198473,6.0,9,0.0,479,Employed,Own,Home Improvement,0
504,53,25449,155601,48,7.572853701395964,7.0,8,0.0,586,Self-Employed,Own,Debt Consolidation,0
505,35,47909,151687,12,4.6352381944899905,7.0,12,0.0,686,Employed,Mortgage,Debt Consolidation,0
506,37,81044,207284,24,5.376134955511198,0.0,2,0.0,591,Employed,Own,Business,0
507,36,33719,120624,48,8.734711603584197,4.0,7,0.0,740,Employed,Rent,Home Improvement,1
508,32,10000,8810,36,9.083037126118185,1.0,8,2.0,554,Unemployed,Own,Debt Consolidation,0
509,45,54322,186900,60,5.2608012606090195,3.0,12,0.0,598,Self-Employed,Rent,Education,0
510,32,56456,65169,24,3.0374071608455653,6.0,7,0.0,720,Unemployed,Rent,Home Improvement,0
511,49,63389,77839,24,0.24784114985944772,4.0,9,0.0,612,Employed,Rent,Debt Consolidation,0
512,44,78212,150016,60,0.2472428993676825,3.0,13,3.0,617,Unemployed,Mortgage,Business,0
513,41,75940,142865,60,6.680206488185522,7.0,7,0.0,585,Unemployed,Own,Education,0
514,31,66469,44094,48,6.629975252361295,5.0,12,0.0,567,Unemployed,Rent,Auto,0
515,36,89888,162411,12,3.811508782565342,8.0,7,0.0,685,Employed,Own,Auto,0
516,56,22025,222460,12,8.753717360639987,5.0,1,0.0,698,Unemployed,Mortgage,Education,0
517,52,72614,65374,36,4.982643351187223,0.0,2,1.0,672,Employed,Own,Auto,0
